,1995-01,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
2015-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,2,3,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,3,11,6,11,4,3,3,2,2,1,3,8,0,0,13,3,1,1,2,0,1,3,3,4,2,1,2,0,3,0,0,2,2,0,2,3,5,1,1,2,2,9,0,3,3,1,1,0,0,0,2,0,5,0,3,2,6,2,5,3,2,2,3,0,3,1,14,3,9,7,2,4,3,3,5,4,6,1,4,4,4,4,7,4,4,5,3,5,3,8,5,5,6,5,4,3,2,5,2,3,8,5,6,4,1,6,8,3,3,10,14,8,8,11,8,7,4,6,6,5,1,6,6,3,2,5,5,5,8,7,13,6,19,3,6,5,8,5,8,8,9,3,3,4,3,8,7,8,5,7,9,8,11,5,9,6,8,6,8,10,8,6,6,14,4,6,7,12,24,11,5,10,6,6,10,13,11,13,15,10,11,9,19,24,33,32,25,45,39,71,123,226,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,1,3,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,11,7,8,5,2,3,3,3,1,4,8,2,0,10,2,3,1,1,1,0,2,2,3,2,1,1,1,3,1,0,3,2,0,2,3,6,2,2,3,5,6,2,2,2,2,1,0,0,2,3,0,6,1,5,3,5,2,5,4,1,2,3,0,2,1,15,6,8,10,2,5,3,6,3,6,6,4,6,5,5,6,5,2,4,3,4,6,6,4,4,5,6,7,4,2,5,3,1,4,5,6,8,3,0,5,6,3,3,8,22,12,9,9,9,5,11,7,8,6,1,5,5,6,3,3,6,4,10,7,12,7,15,5,13,7,11,7,9,11,8,3,5,7,4,7,5,7,3,7,13,4,9,7,3,6,7,9,9,14,10,7,10,8,6,7,10,10,21,11,5,7,12,11,14,14,11,11,12,8,10,6,23,21,41,42,32,46,41,68,123,154,190,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1,15,6,7,6,3,2,3,1,1,3,7,1,0,12,2,1,0,0,1,0,2,2,4,2,1,1,2,1,0,0,4,1,0,2,4,6,1,3,2,3,8,0,1,2,3,2,0,1,1,4,1,7,1,5,2,5,1,3,2,2,2,5,0,3,2,17,4,7,7,4,5,4,3,2,3,9,0,9,7,5,7,4,2,3,3,4,5,3,5,4,4,4,6,3,5,4,5,4,5,5,8,7,3,0,4,8,2,2,4,19,10,8,11,7,7,8,5,5,5,1,6,2,7,2,4,5,2,7,8,7,8,12,8,7,5,10,9,7,10,9,2,5,6,3,8,8,5,6,5,9,4,12,6,5,7,8,7,10,11,12,10,9,9,7,7,8,7,23,5,7,7,11,15,12,12,13,11,14,7,9,9,29,12,35,32,27,39,35,53,96,115,114,228,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,1,3,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,1,0,5,18,6,14,5,1,3,4,2,1,6,8,1,0,14,2,2,0,3,1,1,3,4,7,3,1,2,1,1,0,0,4,1,0,1,2,6,2,2,1,2,6,1,2,2,4,2,0,3,1,5,4,6,2,3,3,5,3,5,1,4,3,4,1,2,2,10,6,7,8,3,7,3,5,4,3,6,4,8,5,5,6,8,3,3,4,4,6,5,5,3,4,5,5,4,2,4,1,5,7,5,5,6,6,2,5,9,3,3,6,18,16,9,11,9,7,8,6,7,9,3,7,4,5,2,4,4,4,10,7,8,7,19,7,9,7,8,7,9,8,10,2,6,6,4,6,4,8,5,8,14,5,12,7,5,5,6,9,8,16,10,7,9,9,5,7,10,10,23,8,3,7,10,14,8,8,11,14,14,10,8,11,32,22,39,33,37,41,43,58,112,131,87,134,324,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,3,16,6,8,6,2,4,6,3,2,7,7,2,0,15,3,4,1,1,0,0,3,3,1,3,0,2,1,3,1,0,4,1,0,2,3,7,0,2,3,4,8,2,2,3,3,2,0,1,2,4,2,8,2,5,1,7,3,3,2,3,2,3,1,2,4,14,5,13,9,3,5,2,6,3,2,8,5,6,7,3,5,6,3,0,5,2,7,4,5,5,4,6,7,4,2,3,5,4,9,6,9,7,4,2,7,9,2,4,12,20,13,11,11,8,8,12,10,6,6,3,8,6,7,3,4,6,4,9,8,9,8,15,4,7,9,13,11,11,8,6,5,7,6,2,8,6,10,10,9,10,4,12,10,6,7,4,7,8,15,8,6,11,11,6,6,6,11,29,11,8,7,14,16,6,14,16,10,13,11,10,9,28,18,37,32,30,39,37,62,94,98,87,119,242,205,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,3,11,6,15,6,0,5,3,4,2,5,6,2,0,14,2,2,1,1,0,0,3,3,2,4,2,2,2,2,1,1,3,1,0,2,1,8,1,2,1,2,6,1,5,2,4,2,0,1,1,3,2,6,1,4,0,4,2,3,3,2,4,4,1,3,2,11,5,11,6,3,6,2,4,5,3,10,2,6,7,2,9,6,2,2,3,3,3,3,4,3,5,6,7,5,4,3,4,1,5,7,10,8,3,2,6,8,4,2,6,13,9,12,11,11,7,6,8,5,3,1,6,4,7,1,7,6,5,6,7,7,5,13,6,5,8,12,6,6,5,11,2,7,3,3,5,2,6,7,10,10,5,10,6,5,5,9,11,8,12,6,6,4,5,9,6,7,10,26,5,5,9,9,13,9,12,8,11,9,11,8,8,24,17,28,27,25,36,28,46,88,97,65,91,184,116,220,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,3,13,4,14,7,5,4,4,4,2,4,7,2,0,16,2,2,1,0,2,0,4,3,2,3,0,2,1,2,1,0,4,0,1,3,3,4,1,1,2,4,6,0,4,3,2,3,1,0,2,3,2,5,3,3,2,7,2,2,2,2,2,4,1,4,1,11,4,6,5,5,4,3,5,4,2,9,3,5,6,4,4,7,3,2,6,2,4,4,4,7,5,6,5,5,3,3,5,5,4,6,5,4,2,1,6,9,3,1,11,16,11,7,9,10,8,6,5,9,6,2,6,3,6,2,5,3,6,9,11,6,3,16,4,6,7,15,5,8,6,7,2,4,4,3,7,5,8,11,7,9,6,11,6,5,6,6,10,5,15,6,4,9,6,8,6,8,9,21,8,10,11,12,10,7,8,10,7,18,10,7,7,31,16,38,29,26,37,35,48,98,103,78,86,165,102,144,159,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,4,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,2,12,6,9,4,2,3,4,4,1,5,6,2,0,12,2,1,0,1,0,0,1,3,2,1,0,1,1,2,1,0,4,0,0,2,1,8,1,2,2,3,5,0,3,3,3,2,0,0,0,4,1,5,1,2,1,6,2,4,1,2,3,4,2,4,2,12,8,10,6,3,5,3,3,2,1,9,2,3,5,4,5,4,2,3,4,2,7,3,6,3,3,1,5,3,4,4,2,3,4,2,6,6,6,0,5,11,5,2,8,10,12,10,10,12,6,6,5,5,4,3,9,3,6,3,5,4,4,6,4,5,5,16,4,5,6,8,5,3,4,8,1,7,3,2,7,2,5,6,9,9,2,8,6,6,4,6,9,8,7,2,7,6,10,4,7,7,10,22,7,6,9,10,10,8,8,12,11,10,11,6,6,17,21,32,29,21,28,24,49,79,92,69,68,138,71,113,96,136,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,3,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,1,0,3,13,5,13,4,3,3,3,3,1,5,7,3,0,12,2,5,1,1,1,0,3,4,3,3,0,1,1,2,0,0,4,2,1,1,2,4,1,2,3,5,6,0,3,2,3,2,0,0,0,5,2,5,2,6,2,7,2,6,2,1,2,2,1,3,3,17,4,5,6,3,4,3,4,1,3,9,4,3,4,5,6,6,1,3,7,4,5,2,6,4,3,7,5,4,4,4,6,2,5,4,4,7,3,1,5,8,4,2,5,8,10,10,8,10,7,7,2,5,7,3,5,7,7,5,4,4,3,7,6,6,7,17,7,8,8,7,5,7,5,10,2,5,7,4,8,5,4,7,8,11,3,8,6,7,4,5,11,8,13,6,1,7,7,8,7,10,10,19,7,7,9,12,8,3,8,6,6,9,12,11,6,21,16,30,26,18,25,24,50,73,80,68,77,151,66,108,75,93,167,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3,11,6,11,5,2,3,2,2,1,5,7,3,0,12,1,2,2,1,0,0,1,3,1,3,0,1,0,2,0,0,4,1,0,2,4,5,1,1,1,5,5,1,3,2,3,0,0,0,0,2,1,7,1,3,1,5,2,1,2,2,4,5,2,2,1,12,7,5,6,2,4,4,4,1,3,5,2,4,6,4,4,4,2,1,5,4,6,4,3,2,2,4,6,3,1,2,2,3,4,2,7,8,4,1,3,7,7,2,5,10,10,9,7,10,7,7,6,9,1,3,5,8,6,1,3,4,4,2,7,7,7,19,6,7,5,6,5,4,4,5,3,5,8,3,7,7,3,6,6,8,6,8,4,3,5,7,6,10,12,5,5,6,6,5,8,14,9,14,7,9,11,5,6,6,10,9,10,10,9,7,5,22,16,26,25,15,21,18,46,63,74,61,66,114,46,85,61,68,93,182,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,1,3,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,1,0,1,15,4,8,5,3,3,2,4,2,3,6,2,0,15,2,2,2,1,1,0,2,2,2,2,0,2,0,3,1,1,1,2,0,1,4,6,0,2,2,3,4,0,2,3,3,1,0,0,0,2,1,6,1,5,0,5,1,2,1,2,2,4,1,5,1,10,5,6,7,1,4,4,4,6,1,6,2,5,5,5,6,3,1,1,2,4,6,6,3,3,2,2,6,3,3,4,5,1,5,5,7,7,3,0,4,9,8,1,9,14,15,11,8,8,5,7,6,6,6,2,5,4,7,5,3,3,2,7,7,8,7,16,3,5,6,10,7,8,5,4,7,4,5,1,6,6,5,5,6,7,5,9,5,6,7,9,5,8,14,6,6,8,7,4,5,9,9,20,7,6,4,9,6,7,7,6,9,10,10,6,2,16,17,30,23,16,31,15,41,74,86,59,57,116,58,94,59,55,67,115,141,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,1,3,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,1,1,0,1,11,5,11,3,1,1,4,1,1,4,10,1,0,12,2,3,0,0,0,0,2,2,6,2,1,1,0,1,0,1,2,1,0,2,1,7,1,3,1,4,4,0,3,1,2,1,1,0,1,1,2,6,1,3,0,6,2,2,0,1,2,4,0,2,0,14,5,6,5,5,7,6,5,3,3,5,2,4,5,7,5,5,3,2,3,3,5,2,6,2,3,1,2,4,4,5,4,5,5,5,3,6,3,0,2,7,5,3,6,13,15,9,8,10,7,7,5,6,4,2,3,4,5,2,5,5,4,3,4,8,5,15,4,8,7,5,4,9,6,4,2,7,7,1,4,5,4,6,6,8,5,7,4,3,6,8,9,8,13,4,6,6,6,3,6,9,7,13,6,4,6,10,8,5,6,7,8,11,9,7,5,22,14,31,25,18,30,20,40,63,66,47,57,102,46,75,57,34,59,83,75,143,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,4,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,1,1,0,1,10,4,8,2,3,3,3,3,1,3,6,2,0,11,2,2,1,1,1,0,2,2,5,2,0,1,0,1,1,0,2,2,0,2,3,5,1,1,1,5,6,0,4,2,3,3,0,1,0,2,1,3,1,4,1,5,1,2,1,1,2,4,0,2,2,11,4,4,5,3,5,3,6,2,3,6,3,3,5,4,6,6,3,4,3,1,5,3,2,4,3,5,5,4,3,2,2,2,5,3,5,6,4,0,2,8,4,3,7,12,10,7,8,9,5,6,6,7,3,2,5,2,6,3,3,6,4,7,5,5,5,15,3,5,4,6,3,6,6,7,1,5,7,1,6,7,5,6,8,9,5,8,4,6,3,7,9,7,10,7,7,4,6,4,6,8,9,16,3,4,8,7,8,6,5,9,7,9,11,8,5,13,16,20,19,20,20,17,39,61,62,52,52,109,54,70,43,37,48,72,62,79,159,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,10,5,6,5,4,2,3,2,1,3,7,1,1,12,1,3,1,1,0,0,1,1,3,1,0,2,0,1,0,0,3,1,0,1,3,4,2,1,1,2,5,0,3,3,2,2,0,0,1,4,1,4,2,3,1,5,1,1,2,1,3,2,1,2,0,15,5,4,5,2,3,6,6,1,2,6,3,4,6,3,5,4,3,3,2,3,3,4,4,3,4,1,4,1,5,1,4,2,3,3,7,7,4,0,5,6,5,4,6,13,15,8,8,5,4,7,4,9,6,2,3,3,7,2,3,5,3,4,7,4,5,16,6,5,8,6,5,7,6,7,3,1,6,4,7,8,5,6,5,11,5,6,6,4,10,10,7,6,9,7,6,5,5,6,7,5,6,16,3,8,9,5,7,6,7,7,10,9,6,5,4,22,16,20,20,18,30,19,39,63,62,50,51,111,61,72,51,40,46,71,52,57,98,177,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,9,6,9,4,3,3,2,1,1,4,5,1,0,12,2,2,0,0,0,0,2,2,4,2,0,1,0,1,1,1,2,1,0,2,1,5,0,2,1,4,5,0,2,4,1,2,0,0,1,2,2,5,1,2,1,6,2,1,2,2,2,4,0,1,1,9,4,3,5,2,4,3,4,2,2,4,2,7,5,5,5,5,3,2,3,3,8,4,6,1,3,1,5,4,4,7,4,4,4,5,7,6,4,0,3,8,3,2,6,9,10,10,10,7,4,9,5,8,3,1,4,4,6,1,1,6,1,3,7,8,5,15,7,6,9,4,4,7,2,4,1,5,7,2,6,6,4,6,7,9,4,9,4,3,3,6,5,5,9,5,2,6,6,2,7,7,7,15,4,4,11,9,5,5,8,5,6,9,7,9,2,17,17,19,18,17,20,18,36,52,56,46,41,87,39,65,47,41,42,67,35,50,81,88,114,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,1,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,15,5,10,3,4,3,2,5,1,4,6,2,0,15,2,4,1,0,0,1,1,1,3,3,0,1,0,1,1,0,4,1,0,2,2,7,1,2,3,4,7,1,4,2,2,2,2,1,1,2,2,5,0,1,2,7,2,2,2,3,2,4,1,2,1,14,4,7,5,3,4,3,3,3,1,4,2,5,3,5,7,7,2,1,4,1,5,5,4,2,4,3,6,5,3,3,5,3,2,5,6,6,3,1,5,7,6,2,7,8,12,10,10,7,5,7,6,6,1,2,6,5,7,3,4,5,3,5,6,6,3,21,4,4,8,5,6,6,4,4,4,6,6,5,8,4,5,7,6,8,2,8,5,5,1,8,8,6,9,4,5,6,8,3,7,8,6,15,2,4,7,8,4,5,5,5,5,9,11,8,4,19,18,21,19,21,22,16,40,60,64,48,50,100,53,59,47,36,45,62,34,50,67,86,60,139,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,3,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,1,1,0,2,17,5,8,4,6,2,3,2,1,4,8,1,0,18,2,3,1,1,0,0,1,1,4,1,1,1,1,4,1,1,4,1,0,1,2,6,1,2,2,5,8,0,3,3,2,3,0,1,1,7,5,4,1,1,0,6,2,2,2,3,1,3,0,3,1,15,6,8,7,3,7,3,2,0,2,7,3,5,5,6,6,6,5,2,5,4,6,5,4,1,3,3,6,4,4,6,3,2,7,5,7,5,4,0,6,9,3,2,6,14,9,9,10,10,5,6,7,9,5,3,4,4,4,3,3,3,3,5,5,8,5,19,5,10,9,10,4,8,4,4,3,5,10,2,8,6,5,6,6,11,2,10,3,7,5,8,8,6,11,6,4,7,8,3,6,6,6,22,9,8,9,7,9,5,6,12,7,12,11,8,3,16,15,21,24,21,23,23,36,62,70,44,51,108,55,76,43,40,45,65,43,52,65,67,56,90,155,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,2,0,0,0,0,2,3,0,0,0,1,0,1,1,0,0,1,1,0,3,12,8,7,5,3,3,4,3,2,2,6,1,0,16,2,1,1,1,0,0,2,1,2,1,1,1,1,2,0,0,2,1,0,2,2,8,0,2,2,4,5,1,3,2,2,1,0,0,0,3,3,4,1,1,1,7,1,2,3,4,1,2,0,3,4,9,4,3,5,3,5,5,4,1,2,5,2,3,8,7,4,4,4,1,5,3,3,4,3,3,4,2,5,3,3,3,4,2,6,3,6,5,3,0,6,8,4,4,3,13,12,8,10,7,5,8,8,5,5,2,5,4,4,2,4,4,2,3,5,6,4,22,6,4,9,10,3,6,3,6,2,2,8,2,6,6,6,6,8,9,4,8,3,5,0,6,4,9,6,8,5,6,7,3,3,7,6,20,6,7,7,10,5,7,6,8,5,11,9,10,1,17,16,21,23,16,26,14,31,57,49,46,45,98,49,61,38,30,41,59,41,44,64,52,50,68,83,201,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,1,2,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,1,1,0,3,11,6,7,4,2,3,4,2,2,4,7,1,0,12,4,1,1,0,0,0,0,1,3,2,1,1,2,2,0,0,2,1,0,2,3,4,0,1,1,3,5,0,3,2,2,3,0,1,0,3,2,2,0,3,1,6,1,4,2,3,4,3,1,3,1,15,7,7,4,2,7,4,4,4,2,4,2,5,4,8,7,4,2,3,2,3,5,2,3,0,2,4,6,5,4,3,5,3,6,2,7,4,5,1,3,6,5,3,6,8,13,7,7,7,4,7,6,7,6,2,4,5,7,1,4,4,2,3,8,4,5,17,3,7,6,7,4,7,5,4,2,3,7,2,4,6,6,8,12,6,4,7,5,4,5,8,6,8,8,6,5,4,6,4,7,10,5,15,4,6,8,4,8,5,7,10,7,9,10,6,2,14,13,24,19,11,26,18,31,62,54,37,40,105,43,64,40,28,36,55,39,35,54,55,49,50,67,128,159,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,15,6,12,6,4,4,2,4,1,4,6,1,0,18,2,2,2,0,0,0,2,2,5,2,1,1,1,3,0,0,3,1,0,1,2,5,1,2,1,3,6,1,4,3,1,2,0,1,0,2,2,4,1,1,2,7,2,3,3,3,1,5,1,3,2,13,6,7,6,1,5,6,4,2,3,4,2,4,6,5,6,3,3,2,4,2,4,3,5,2,5,3,5,5,2,4,5,1,4,7,6,4,5,0,5,7,5,1,6,9,10,10,9,9,5,9,5,7,3,2,6,6,6,0,3,3,1,4,6,4,4,15,3,6,7,8,4,7,5,6,3,3,9,1,5,4,3,6,8,7,6,7,5,5,6,4,5,8,8,4,2,5,9,1,6,3,7,10,6,4,8,7,4,8,8,10,5,4,9,7,3,15,19,22,18,11,24,18,35,51,61,36,43,88,45,59,39,33,47,57,29,36,56,40,38,51,55,94,92,146,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,1,11,4,6,5,4,3,2,1,1,4,6,1,0,13,3,3,1,1,0,0,2,1,4,2,1,1,1,2,0,0,2,2,0,1,2,6,2,3,1,2,9,0,4,2,2,1,0,1,1,1,3,3,0,1,1,5,4,1,3,1,2,3,1,1,1,12,5,4,4,2,3,4,3,1,2,1,2,5,5,6,5,7,2,2,2,2,6,3,3,0,4,1,4,4,2,3,3,1,6,4,3,7,3,0,4,6,5,1,5,12,11,11,9,5,6,8,5,4,5,1,4,4,6,1,1,3,1,3,5,3,4,14,3,7,5,8,4,11,5,4,1,2,9,3,6,5,5,7,9,6,3,9,2,3,5,5,7,7,11,2,2,7,5,1,4,3,7,12,3,6,9,6,5,6,7,9,7,7,10,10,1,14,16,16,15,14,22,15,35,52,51,33,36,92,49,51,31,23,36,64,27,37,47,46,31,41,45,77,71,79,187,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
